key,company,ticker,date
288,Echelon Corporation (NASDAQ:ELON),NASDAQ:ELON,2016-02-11 16:30:00
289,Rio Tinto plc (NYSE:RIO),NYSE:RIO,2016-02-11 03:30:00
290,"Ruth’s Hospitality Group, Inc. (NASDAQ:RUTH)",NASDAQ:RUTH,2016-02-12 08:30:00
291,"Beasley Broadcast Group, Inc. (NASDAQ:BBGI)",NASDAQ:BBGI,2016-02-12 10:00:00
292,"American International Group, Inc. (NYSE:AIG)",NYSE:AIG,2016-02-12 08:00:00
293,Dun & Bradstreet Corp. (NYSE:DNB),NYSE:DNB,2016-02-12 08:00:00
294,"American Axle & Manufacturing Holdings, Inc. (NYSE:AXL)",NYSE:AXL,2016-02-12 10:00:00
295,ITT Corp. (NYSE:ITT),NYSE:ITT,2016-02-12 09:00:00
296,Ventas Inc. (NYSE:VTR),NYSE:VTR,2016-02-12 10:00:00
297,FBL Financial Group Inc. (NYSE:FFG),NYSE:FFG,2016-02-12 11:00:00
298,"USA Technologies, Inc. (NASDAQ:USAT)",NASDAQ:USAT,2016-02-12 08:30:00
299,Ultralife Corporation (NASDAQ:ULBI),NASDAQ:ULBI,2016-02-11 10:00:00
300,"Interpublic Group of Cos., Inc. (NYSE:IPG)",NYSE:IPG,2016-02-12 08:30:00
301,IEC Electronics Corp. (NYSEMKT:IEC),NYSEMKT:IEC,2016-02-12 10:00:00
302,Good Times Restaurants Inc. (NASDAQ:GTIM),NASDAQ:GTIM,2016-02-10 17:00:00
303,Mercer International Inc. (NASDAQ:MERC),NASDAQ:MERC,2016-02-12 10:00:00
304,"Knoll, Inc. (NYSE:KNL)",NYSE:KNL,2016-02-12 10:00:00
305,"Brookfield Asset Management, Inc. (NYSE:BAM)",NYSE:BAM,2016-02-12 11:00:00
306,"Newpark Resources, Inc. (NYSE:NR)",NYSE:NR,2016-02-12 10:00:00
307,Calpine Corp. (NYSE:CPN),NYSE:CPN,2016-02-12 10:00:00
308,"Red Robin Gourmet Burgers, Inc. (NASDAQ:RRGB)",NASDAQ:RRGB,2016-02-12 10:00:00
309,"Columbia Property Trust, Inc. (NYSE:CXP)",NYSE:CXP,2016-02-12 10:00:00
310,DDR Corp (NYSE:DDR),NYSE:DDR,2016-02-12 10:00:00
311,CoBiz Financial Inc. (NASDAQ:COBZ),NASDAQ:COBZ,2016-02-12 11:00:00
312,Essent Group Ltd. (NYSE:ESNT),NYSE:ESNT,2015-02-12 10:00:00
313,"Insperity, Inc. (NYSE:NSP)",NYSE:NSP,2016-02-12 22:00:00
314,"LifePoint Health, Inc. (NASDAQ:LPNT)",NASDAQ:LPNT,2016-02-12 10:00:00
315,CareTrust REIT (NASDAQ:CTRE),NASDAQ:CTRE,2016-02-12 11:00:00
316,Energen Corp. (NYSE:EGN),NYSE:EGN,2016-02-12 11:00:00
317,"Forum Energy Technologies, Inc. (NYSE:FET)",NYSE:FET,2016-02-12 10:00:00
318,Buckeye Partners LP (NYSE:BPL),NYSE:BPL,2016-02-12 11:00:00
319,Portland General Electric Co. (NYSE:POR),NYSE:POR,2016-02-12 11:00:00
320,"Zayo Group Holdings, Inc. (NYSE:ZAYO)",NYSE:ZAYO,2016-02-12 10:00:00
321,"EMC Insurance Group, Inc. (NASDAQ:EMCI)",NASDAQ:EMCI,2016-02-12 12:00:00
322,Corporate Office Properties Trust (NYSE:OFC),NYSE:OFC,2016-02-12 12:00:00
323,"Genocea Biosciences, Inc. (NASDAQ:GNCA)",NASDAQ:GNCA,2016-02-11 09:00:00
324,Drew Industries Incorporated (NYSE:DW),NYSE:DW,2016-02-11 11:00:00
325,IPG Photonics Corp. (NASDAQ:IPGP),NASDAQ:IPGP,2016-02-12 10:00:00
326,"MoSys, Inc. (NASDAQ:MOSY)",NASDAQ:MOSY,2016-02-10 17:00:00
327,Realty Income Corporation (NYSE:O),NYSE:O,2016-02-11 14:30:00
328,"Wynn Resorts, Limited (NASDAQ:WYNN)",NASDAQ:WYNN,2016-02-11 16:30:00
329,"Neurocrine Biosciences, Inc. (NASDAQ:NBIX)",NASDAQ:NBIX,2016-02-11 16:30:00
330,CBS Corporation (NYSE:CBS),NYSE:CBS,2016-02-11 16:30:00
331,Columbia Sportswear company (NASDAQ:COLM),NASDAQ:COLM,2016-02-11 17:00:00
332,First Data Corporation (NYSE:FDC),NYSE:FDC,2016-02-10 08:00:00
333,Molson Coors Brewing Company (NYSE:TAP),NYSE:TAP,2016-02-11 11:00:00
334,"CryoLife, Inc. (NYSE:CRY)",NYSE:CRY,2016-02-16 08:00:00
335,Orange SA (NYSE:ORAN),NYSE:ORAN,2016-02-16 02:30:00
336,Select Income REIT (NYSE:SIR),NYSE:SIR,2016-02-16 10:00:00
337,Tel-Instrument Electronics Corp (NYSEMKT:TIK),NYSEMKT:TIK,2016-02-16 09:00:00
338,Ark Restaurants Corp. (NASDAQ:ARKR),NASDAQ:ARKR,2016-02-16 10:00:00
339,"Surgical Care Affiliates, Inc. (NASDAQ:SCAI)",NASDAQ:SCAI,2016-02-16 08:00:00
340,Yandex NV (NASDAQ:YNDX),NASDAQ:YNDX,2016-02-16 08:00:00
341,Grupo Financiero Galicia S.A. (NASDAQ:GGAL),NASDAQ:GGAL,2016-02-16 11:00:00
342,"Tile Shop Holdings, Inc. (NASDAQ:TTS)",NASDAQ:TTS,2016-02-16 09:00:00
343,Ceragon Networks Ltd. (NASDAQ:CRNT),NASDAQ:CRNT,2016-02-16 09:00:00
344,"TEGNA, Inc. (NYSE:TGNA)",NYSE:TGNA,2016-02-16 10:00:00
345,Restaurant Brands International Inc. (NYSE:QSR),NYSE:QSR,2016-02-16 08:30:00
346,"MAM Software Group, Inc. (NASDAQ:MAMS)",NASDAQ:MAMS,2016-02-16 09:00:00
347,Hormel Foods Corporation (NYSE:HRL),NYSE:HRL,2016-02-16 10:00:00
348,Oaktree Capital Group LLC (NYSE:OAK),NYSE:OAK,2016-02-09 11:00:00
349,Otter Tail Corporation (NASDAQ:OTTR),NASDAQ:OTTR,2016-02-09 11:00:00
350,"Unwired Planet, Inc. (NASDAQ:UPIP)",NASDAQ:UPIP,2016-02-08 17:00:00
351,"Ingles Markets, Incorporated (NASDAQ:IMKTA)",NASDAQ:IMKTA,2016-02-08 09:00:00
352,Kite Realty Group Trust (NYSE:KRG),NYSE:KRG,2016-02-05 11:30:00
353,"WisdomTree Investments, Inc. (NASDAQ:WETF)",NASDAQ:WETF,2016-02-05 09:00:00
354,"SkyWest, Inc. (NASDAQ:SKYW)",NASDAQ:SKYW,2016-02-04 16:30:00
355,EQT Midstream Partners LP (NYSE:EQM),NYSE:EQM,2016-02-04 11:30:00
356,Gladstone Investment (NASDAQ:GAIN),NASDAQ:GAIN,2016-02-04 08:30:00
357,"Himax Technologies, Inc. (NASDAQ:HIMX)",NASDAQ:HIMX,2016-02-04 08:00:00
358,"ABIOMED, Inc. (NASDAQ:ABMD)",NASDAQ:ABMD,2016-02-04 08:00:00
359,"DHT Holdings, Inc. (NYSE:DHT)",NYSE:DHT,2016-02-04 08:00:00
360,Smith & Nephew Plc (NYSE:SNN),NYSE:SNN,2016-02-04 04:00:00
361,"Prestige Brands Holdings, Inc. (NYSE:PBH)",NYSE:PBH,2016-02-04 08:30:00
362,Harmony Gold Mining Company Limited (NYSE:HMY),NYSE:HMY,2016-02-04 08:00:00
363,The Madison Square Garden Company (NYSE:MSG),NYSE:MSG,2016-02-04 10:00:00
364,Rediff.com India Limited (NASDAQ:REDF),NASDAQ:REDF,2016-02-04 09:00:00
365,"Virtu Financial, Inc. (NASDAQ:VIRT)",NASDAQ:VIRT,2016-02-04 08:00:00
366,"Tempur Sealy International, Inc. (NYSE:TPX)",NYSE:TPX,2016-02-04 08:00:00
367,Suburban Propane Partners LP (NYSE:SPH),NYSE:SPH,2016-02-04 09:00:00
368,Kelly Services Incorporated (NASDAQ:KELYA),NASDAQ:KELYA,2016-02-04 09:00:00
369,Manning & Napier (NYSE:MN),NYSE:MN,2016-02-04 08:00:00
370,"MetLife, Inc. (NYSE:MET)",NYSE:MET,2016-02-04 08:00:00
371,Oxford Lane Capital (NASDAQ:OXLC),NASDAQ:OXLC,2016-02-04 10:00:00
372,Westell Technologies Inc. (NASDAQ:WSTL),NASDAQ:WSTL,2016-02-04 09:30:00
373,Sequans Communications S.A. (NYSE:SQNS),NYSE:SQNS,2015-02-04 08:00:00
374,"Crown Holdings, Inc. (NYSE:CCK)",NYSE:CCK,2016-02-04 09:00:00
375,Weatherford International PLC (NYSE:WFT),NYSE:WFT,2016-02-04 08:30:00
376,Carlisle Companies Inc. (NYSE:CSL),NYSE:CSL,2016-02-04 08:00:00
377,Colfax Corp. (NYSE:CFX),NYSE:CFX,2016-02-04 08:00:00
378,Boston Scientific Corp. (NYSE:BSX),NYSE:BSX,2016-02-04 08:00:00
379,Carpenter Technology Corp. (NYSE:CRS),NYSE:CRS,2016-02-04 10:00:00
380,"Penn National Gaming, Inc. (NASDAQ:PENN)",NASDAQ:PENN,2016-02-04 09:00:00
381,PennantPark Investment Corporation (NASDAQ:PNNT),NASDAQ:PNNT,2016-02-04 10:00:00
382,"Marsh & McLennan Cos., Inc. (NYSE:MMC)",NYSE:MMC,2016-02-04 08:30:00
383,"Proto Labs, Inc. (NYSE:PRLB)",NYSE:PRLB,2016-02-04 08:30:00
384,"MDU Resources Group, Inc. (NYSE:MDU)",NYSE:MDU,2016-02-04 10:00:00
385,Credit Suisse Group AG (NYSE:CS),NYSE:CS,2016-02-04 02:00:00
386,Investment Technology Group Inc. (NYSE:ITG),NYSE:ITG,2016-02-04 11:00:00
387,Teradata Corporation (NYSE:TDC),NYSE:TDC,2016-02-04 08:30:00
388,CMS Energy Corp. (NYSE:CMS),NYSE:CMS,2016-02-04 09:00:00
389,"Coty, Inc. (NYSE:COTY)",NYSE:COTY,2016-02-04 09:00:00
390,Carbonite Inc. (NASDAQ:CARB),NASDAQ:CARB,2016-02-04 08:30:00
391,"MAXIMUS, Inc. (NYSE:MMS)",NYSE:MMS,2016-02-04 09:00:00
392,Compania Cervecerias Unidas S.A. (NYSE:CCU),NYSE:CCU,2016-02-04 09:00:00
393,"Immunomedics, Inc. (NASDAQ:IMMU)",NASDAQ:IMMU,2016-02-04 10:00:00
394,Delphi Automotive Plc (NYSE:DLPH),NYSE:DLPH,2016-02-04 09:00:00
395,Cincinnati Financial Corporation (NASDAQ:CINF),NASDAQ:CINF,2016-02-04 11:00:00
396,BCE Inc. (NYSE:BCE),NYSE:BCE,2016-02-04 08:00:00
397,Two Harbors Investment Corp. (NYSE:TWO),NYSE:TWO,2016-02-20 09:00:00
398,"Yum! Brands, Inc. (NYSE:YUM)",NYSE:YUM,2016-02-04 09:15:00
399,MarineMax Inc. (NYSE:HZO),NYSE:HZO,2016-02-04 10:00:00
400,NXP Semiconductors NV (NASDAQ:NXPI),NASDAQ:NXPI,2016-02-04 08:00:00
401,AMERCO (NASDAQ:UHAL),NASDAQ:UHAL,2016-02-04 10:00:00
402,"Royal Gold, Inc. (NASDAQ:RGLD)",NASDAQ:RGLD,2016-02-04 12:00:00
403,"Asbury Automotive Group, Inc. (NYSE:ABG)",NYSE:ABG,2016-02-04 10:00:00
404,The Allstate Corporation (NYSE:ALL),NYSE:ALL,2016-02-04 09:00:00
405,Endurance Specialty Holdings Ltd. (NYSE:ENH),NYSE:ENH,2016-02-04 09:00:00
406,Evolution Petroleum Corporation (NYSEMKT:EPM),NYSEMKT:EPM,2016-02-04 11:00:00
407,CACI International Inc. (NYSE:CACI),NYSE:CACI,2016-02-04 08:30:00
408,Piper Jaffray Companies (NYSE:PJC),NYSE:PJC,2016-02-04 09:00:00
409,EQT Corp. (NYSE:EQT),NYSE:EQT,2016-02-04 10:30:00
410,Gaming and Leisure Properties Inc (NASDAQ:GLPI),NASDAQ:GLPI,2016-02-04 10:00:00
411,"Beazer Homes USA, Inc. (NYSE:BZH)",NYSE:BZH,2016-02-04 10:00:00
412,"Everest Re Group, Ltd. (NYSE:RE)",NYSE:RE,2016-02-04 10:30:00
413,PPL Corp. (NYSE:PPL),NYSE:PPL,2016-02-04 08:30:00
414,"MEDNAX, Inc. (NYSE:MD)",NYSE:MD,2016-02-04 10:00:00
415,Orchids Paper Products Company (NYSEMKT:TIS),NYSEMKT:TIS,2016-02-04 10:00:00
416,The Brink’s Company (NYSE:BCO),NYSE:BCO,2016-02-04 11:00:00
417,"Cemex, S.A.B. de C.V. (NYSE:CX)",NYSE:CX,2016-02-04 10:00:00
418,American Capital Mortgage Investment Corp. (NASDAQ:MTGE),NASDAQ:MTGE,2016-02-04 11:00:00
419,"Intercontinental Exchange, Inc. (NYSE:ICE)",NYSE:ICE,2016-02-04 08:30:00
420,"Dunkin' Brands Group, Inc. (NASDAQ:DNKN)",NASDAQ:DNKN,2016-02-04 08:00:00
421,"Lee Enterprises, Incorporated. (NYSE:LEE)",NYSE:LEE,2016-02-04 10:00:00
422,Occidental Petroleum Corp. (NYSE:OXY),NYSE:OXY,2016-02-04 10:00:00
423,Noble Corp. Plc (NYSE:NE),NYSE:NE,2016-02-04 09:00:00
424,Ralph Lauren Corp. (NYSE:RL),NYSE:RL,2016-02-04 09:00:00
425,"Murphy USA, Inc. (NYSE:MUSA)",NYSE:MUSA,2016-02-04 11:00:00
426,"Liquidity Services, Inc. (NASDAQ:LQDT)",NASDAQ:LQDT,2016-02-04 10:30:00
427,"Gartner, Inc. (NYSE:IT)",NYSE:IT,2016-02-04 08:30:00
428,Lincoln National Corporation (NYSE:LNC),NYSE:LNC,2016-02-04 10:00:00
429,Vulcan Materials Company (NYSE:VMC),NYSE:VMC,2016-02-04 11:00:00
430,Mid-America Apartment Communities Inc. (NYSE:MAA),NYSE:MAA,2016-02-04 10:00:00
431,"Philip Morris International, Inc. (NYSE:PM)",NYSE:PM,2016-02-04 09:00:00
432,Monmouth Real Estate Investment Corporation (NYSE:MNR),NYSE:MNR,2016-02-04 10:00:00
433,"McGraw Hill Financial, Inc. (NYSE:MHFI)",NYSE:MHFI,2016-02-04 08:30:00
434,XL Group plc (NYSE:XL),NYSE:XL,2016-02-04 08:00:00
435,Geospace Technologies Corp. (NASDAQ:GEOS),NASDAQ:GEOS,2016-02-04 10:00:00
436,The New York Times Co. (NYSE:NYT),NYSE:NYT,2016-02-04 11:00:00
437,"Broadridge Financial Solutions, Inc. (NYSE:BR)",NYSE:BR,2016-02-04 08:00:00
438,"Level 3 Communications, Inc. (NYSE:LVLT)",NYSE:LVLT,2016-02-04 10:00:00
439,ConocoPhillips (NYSE:COP),NYSE:COP,2016-02-04 12:00:00
440,"Charter Communications, Inc. (NASDAQ:CHTR)",NASDAQ:CHTR,2016-02-04 10:00:00
441,"Xylem, Inc. (NYSE:XYL)",NYSE:XYL,2016-02-04 09:00:00
442,"Landmark Bancorp, Inc. (NASDAQ:LARK)",NASDAQ:LARK,2016-02-04 11:00:00
443,Star Gas Partners LP (NYSE:SGU),NYSE:SGU,2016-02-04 11:00:00
444,"DuPont Fabros Technology, Inc. (NYSE:DFT)",NYSE:DFT,2016-02-04 11:00:00
445,"Allied World Assurance Co Holdings, AG (NYSE:AWH)",NYSE:AWH,2016-02-04 10:00:00
446,"Mueller Water Products, Inc. (NYSE:MWA)",NYSE:MWA,2016-02-04 09:00:00
447,"Rofin-Sinar Technologies, Inc. (NASDAQ:RSTI)",NASDAQ:RSTI,2016-02-04 11:00:00
448,"Cummins, Inc. (NYSE:CMI)",NYSE:CMI,2016-02-04 10:00:00
449,"Ultratech, Inc. (NASDAQ:UTEK)",NASDAQ:UTEK,2016-02-04 11:00:00
450,Valero Energy Partners LP (NYSE:VLP),NYSE:VLP,2016-02-04 15:00:00
451,Matrix Service Company (NASDAQ:MTRX),NASDAQ:MTRX,2016-02-04 10:30:00
452,"Patterson-UTI Energy, Inc. (NASDAQ:PTEN)",NASDAQ:PTEN,2016-02-04 10:00:00
453,"Sally Beauty Holdings, Inc. (NYSE:SBH)",NYSE:SBH,2016-02-04 11:00:00
454,"Snap-On, Inc. (NYSE:SNA)",NYSE:SNA,2016-02-04 10:00:00
455,"Strayer Education, Inc. (NASDAQ:STRA)",NASDAQ:STRA,2016-02-04 10:00:00
456,EMCORE Corporation (NASDAQ:EMKR),NASDAQ:EMKR,2015-02-04 16:30:00
457,"CBL & Associates Properties, Inc. (NYSE:CBL)",NYSE:CBL,2016-02-04 11:00:00
458,The Clorox Co. (NYSE:CLX),NYSE:CLX,2016-02-04 13:30:00
459,Covisint Corporation (NASDAQ:COVS),NASDAQ:COVS,2016-02-04 17:00:00
460,"CEB, Inc. (NYSE:CEB)",NYSE:CEB,2016-02-04 09:00:00
461,"Cardica, Inc. (NASDAQ:CRDC)",NASDAQ:CRDC,2016-02-04 16:30:00
462,"MobileIron, Inc. (NASDAQ:MOBL)",NASDAQ:MOBL,2016-02-04 16:30:00
463,"Magellan Midstream Partners, L.P. (NYSE:MMP)",NYSE:MMP,2016-02-04 13:30:00
464,Intermolecular Inc. (NASDAQ:IMI),NASDAQ:IMI,2016-02-04 17:00:00
465,"NeuStar, Inc. (NYSE:NSR)",NYSE:NSR,2016-02-04 16:30:00
466,"SciQuest, Inc. (NASDAQ:SQI)",NASDAQ:SQI,2016-02-04 16:30:00
467,"M/I Homes, Inc. (NYSE:MHO)",NYSE:MHO,2016-02-04 16:00:00
468,"MSCI, Inc. (NYSE:MSCI)",NYSE:MSCI,2016-02-04 11:00:00
469,ePlus Inc. (NASDAQ:PLUS),NASDAQ:PLUS,2016-02-04 16:30:00
470,"Universal Technical Institute, Inc. (NYSE:UTI)",NYSE:UTI,2016-02-04 16:30:00
471,"Suncor Energy, Inc. (NYSE:SU)",NYSE:SU,2016-02-04 09:30:00
472,eGain Communications Corp. (NASDAQ:EGAN),NASDAQ:EGAN,2016-02-04 17:00:00
473,"Amtech Systems, Inc. (NASDAQ:ASYS)",NASDAQ:ASYS,2016-02-04 17:00:00
474,"Hanesbrands, Inc. (NYSE:HBI)",NYSE:HBI,2016-02-04 16:30:00
475,ChannelAdvisor Corporation (NYSE:ECOM),NYSE:ECOM,2016-02-04 16:30:00
476,"Collectors Universe, Inc. (NASDAQ:CLCT)",NASDAQ:CLCT,2016-02-04 16:30:00
477,"FleetCor Technologies, Inc. (NYSE:FLT)",NYSE:FLT,2016-02-04 17:00:00
478,"WEC Energy Group, Inc. (NYSE:WEC)",NYSE:WEC,2016-02-04 14:00:00
479,"Ubiquiti Networks, Inc. (NASDAQ:UBNT)",NASDAQ:UBNT,2016-02-20 17:00:00
480,"TRC Companies, Inc. (NYSE:TRR)",NYSE:TRR,2016-02-04 09:00:00
481,"Pixelworks, Inc. (NASDAQ:PXLW)",NASDAQ:PXLW,2016-02-04 17:00:00
482,Viad Corp (NYSE:VVI),NYSE:VVI,2016-02-04 17:00:00
483,"UQM Technologies, Inc (NYSEMKT:UQM)",NYSEMKT:UQM,2016-02-04 16:30:00
484,"Stericycle, Inc. (NASDAQ:SRCL)",NASDAQ:SRCL,2016-02-04 17:00:00
485,DeVry Education Group Inc. (NYSE:DV),NYSE:DV,2016-02-04 17:00:00
486,"Power Integrations, Inc. (NASDAQ:POWI)",NASDAQ:POWI,2016-02-04 16:30:00
487,"TTM Technologies, Inc. (NASDAQ:TTMI)",NASDAQ:TTMI,2016-02-20 16:30:00
488,"PerkinElmer, Inc. (United States) (NYSE:PKI)",NYSE:PKI,2016-02-04 17:00:00
489,Mettler-Toledo International Incorporated (NYSE:MTD),NYSE:MTD,2016-02-04 17:00:00
490,Enova International Inc (NYSE:ENVA),NYSE:ENVA,2016-02-04 17:00:00
491,Inphi Corp. (NYSE:IPHI),NYSE:IPHI,2016-02-04 16:30:00
492,"Aethlon Medical, Inc. (NASDAQ:AEMD)",NASDAQ:AEMD,2016-02-04 16:30:00
493,Torchmark Corporation (NYSE:TMK),NYSE:TMK,2016-02-04 11:00:00
494,NIC Inc. (NASDAQ:EGOV),NASDAQ:EGOV,2016-02-04 16:30:00
495,ING Groep NV (ADR) (NYSE:ING),NYSE:ING,2016-02-04 03:00:00
496,LinkedIn Corp. (NYSE:LNKD),NYSE:LNKD,2016-02-04 17:00:00
497,"Elizabeth Arden, Inc. (NASDAQ:RDEN)",NASDAQ:RDEN,2016-02-04 16:30:00
498,"NETGEAR, Inc. (NASDAQ:NTGR)",NASDAQ:NTGR,2016-02-04 17:00:00
499,"YRC Worldwide, Inc. (NASDAQ:YRCW)",NASDAQ:YRCW,2016-02-04 16:30:00
500,"Echo Global Logistics, Inc. (NASDAQ:ECHO)",NASDAQ:ECHO,2016-02-04 17:00:00
501,"Outerwall, Inc. (NASDAQ:OUTR)",NASDAQ:OUTR,2016-02-04 17:30:00
502,"Resolute Forest Products, Inc (NYSE:RFP)",NYSE:RFP,2016-02-04 09:00:00
503,"Sierra Wireless, Inc. (NASDAQ:SWIR)",NASDAQ:SWIR,2016-02-04 17:30:00
504,Lumentum Holdings Inc. (NASDAQ:LITE),NASDAQ:LITE,2016-02-04 16:30:00
505,"Tableau Software, Inc. (NYSE:DATA)",NYSE:DATA,2016-02-04 16:30:00
506,"Cardtronics, Inc. (NASDAQ:CATM)",NASDAQ:CATM,2016-02-04 17:00:00
507,Symantec Corp (NASDAQ:SYMC),NASDAQ:SYMC,2016-02-04 17:00:00
508,Wesco Aircraft Holdings (NYSE:WAIR),NYSE:WAIR,2016-02-04 17:00:00
509,LightPath Technologies Inc. (NASDAQ:LPTH),NASDAQ:LPTH,2016-02-04 16:30:00
510,Fluidigm Corporation (NASDAQ:FLDM),NASDAQ:FLDM,2016-02-04 17:00:00
511,Callaway Golf Company (NYSE:ELY),NYSE:ELY,2016-02-04 17:00:00
512,Genpact Ltd. (NYSE:G),NYSE:G,2016-02-04 16:30:00
513,Control4 Corporation (NASDAQ:CTRL),NASDAQ:CTRL,2016-02-04 17:00:00
514,Acxiom Corporation (NASDAQ:ACXM),NASDAQ:ACXM,2016-02-04 17:00:00
515,Deckers Outdoor Corp. (NYSE:DECK),NYSE:DECK,2016-02-04 16:30:00
516,"FormFactor, Inc. (NASDAQ:FORM)",NASDAQ:FORM,2016-02-04 16:30:00
517,Atlassian Corporation (NASDAQ:TEAM),NASDAQ:TEAM,2016-02-04 17:00:00
518,"Qorvo, Inc. (NASDAQ:QRVO)",NASDAQ:QRVO,2016-02-04 17:00:00
519,"Old Dominion Freight Line, Inc. (NASDAQ:ODFL)",NASDAQ:ODFL,2016-02-04 22:00:00
520,"RingCentral, Inc. (NYSE:RNG)",NYSE:RNG,2016-02-04 17:00:00
521,"AvalonBay Communities, Inc. (NYSE:AVB)",NYSE:AVB,2016-02-04 13:00:00
522,AmerisourceBergen Corporation (NYSE:ABC),NYSE:ABC,2016-02-04 11:00:00
523,MiX Telematics Ltd (NYSE:NEU),NYSE:NEU,2016-02-04 08:00:00
524,Brookfield Renewable Energy Partners L.P. (NYSE:BEP),NYSE:BEP,2016-02-04 09:00:00
525,Macerich Company (NYSE:MAC),NYSE:MAC,2016-02-04 13:30:00
526,PennantPark Floating Rate Capital (NASDAQ:PFLT),NASDAQ:PFLT,2016-02-05 10:00:00
527,Harbinger Group Inc. (NYSE:HRG),NYSE:HRG,2016-02-05 10:00:00
528,"Oculus Innovative Sciences, Inc. (NASDAQ:OCLS)",NASDAQ:OCLS,2016-02-04 16:30:00
529,"Wayside Technology Group, Inc. (NASDAQ:WSTG)",NASDAQ:WSTG,2016-02-05 10:00:00
530,"Synutra International, Inc. (NASDAQ:SYUT)",NASDAQ:SYUT,2016-02-05 08:30:00
531,Piedmont Office Realty Trust (NYSE:PDM),NYSE:PDM,2016-02-05 10:00:00
532,"Selective Insurance Group, Inc. (NASDAQ:SIGI)",NASDAQ:SIGI,2016-02-05 08:30:00
533,Aceto Corporation (NASDAQ:ACET),NASDAQ:ACET,2016-02-05 09:00:00
534,"Span - America Medical Systems, Inc. (NASDAQ:SPAN)",NASDAQ:SPAN,2016-02-04 10:00:00
535,Esterline Technologies Corporation (NYSE:ESL),NYSE:ESL,2016-02-04 17:00:00
536,"Tyson Foods, Inc. (NYSE:TSN)",NYSE:TSN,2016-02-05 09:00:00
537,"AMETEK, Inc. (NYSE:AME)",NYSE:AME,2016-02-05 08:30:00
538,"athenahealth, Inc. (NASDAQ:ATHN)",NASDAQ:ATHN,2016-02-05 08:00:00
539,"Post Holdings, Inc. (NYSE:POST)",NYSE:POST,2016-02-04 09:00:00
540,"Genworth Financial, Inc. (NYSE:GNW)",NYSE:GNW,2016-02-05 08:00:00
541,Aon Plc (NYSE:AON),NYSE:AON,2016-02-05 08:30:00
542,USG Corp. (NYSE:USG),NYSE:USG,2016-02-05 09:00:00
543,Aspen Insurance Holdings Limited (NYSE:AHL),NYSE:AHL,2016-02-05 08:00:00
544,"Industrias Bachoco, S.A.B. de C.V. (NYSE:IBA)",NYSE:IBA,2016-02-05 10:00:00
545,Eversource Energy (NYSE:ES),NYSE:ES,2016-02-05 09:00:00
546,IRadimed Corporation (NASDAQ:IRMD),NASDAQ:IRMD,2016-02-05 11:00:00
547,Saia Incorporated (NASDAQ:SAIA),NASDAQ:SAIA,2016-02-05 11:00:00
548,"AptarGroup, Inc. (NYSE:ATR)",NYSE:ATR,2016-02-05 09:00:00
549,National Fuel Gas Co. (NYSE:NFG),NYSE:NFG,2016-02-05 11:00:00
550,Camden National Corporation (NASDAQ:CAC),NASDAQ:CAC,2016-02-05 11:00:00
551,"Post Properties, Inc. (NYSE:PPS)",NYSE:PPS,2016-02-05 10:00:00
552,Domtar Corp. (NYSE:UFS),NYSE:UFS,2016-02-05 11:00:00
553,Kemper Corporation (NYSE:KMPR),NYSE:KMPR,2016-02-05 11:00:00
554,"Badger Meter, Inc. (NYSE:BMI)",NYSE:BMI,2016-02-05 11:00:00
555,The Hanover Insurance Group. (NYSE:THG),NYSE:THG,2014-02-05 10:00:00
556,"Estee Lauder Cos., Inc. (NYSE:EL)",NYSE:EL,2016-02-05 09:30:00
557,BrasilAgro - Brazilian Agricultural Real Estate Co. ADR (NYSE:LND),NYSE:LND,2016-02-05 09:00:00
558,"CME Group, Inc. (NASDAQ:CME)",NASDAQ:CME,2016-02-05 08:30:00
559,Brookfield Property Partners L.P. (NYSE:BPY),NYSE:BPY,2016-02-05 11:00:00
560,Sensient Technologies Corporation (NYSE:SXT),NYSE:SXT,2016-02-05 11:00:00
561,"Beacon Roofing Supply, Inc. (NASDAQ:BECN)",NASDAQ:BECN,2016-02-05 10:00:00
562,Johnson Outdoors Incorporated (NASDAQ:JOUT),NASDAQ:JOUT,2016-02-05 11:00:00
563,Minerals Technologies Inc. (NYSE:MTX),NYSE:MTX,2016-02-05 11:00:00
564,"The Hartford Financial Services Group, Inc. (NYSE:HIG)",NYSE:HIG,2016-02-05 09:00:00
565,"Vodafone Group, PLC. (NASDAQ:VOD)",NASDAQ:VOD,2016-02-04 04:00:00
566,"Mobile Mini, Inc. (NASDAQ:MINI)",NASDAQ:MINI,2016-02-04 12:00:00
567,Lions Gate Entertainment Corp. (NYSE:LGF),NYSE:LGF,2011-11-21 09:00:00
568,Giga-tronics Incorporated (NASDAQ:GIGA),NASDAQ:GIGA,2016-02-04 16:30:00
569,Weyerhaeuser Co. (NYSE:WY),NYSE:WY,2016-02-05 10:00:00
570,"KB Financial Group, Inc. (ADR) (NYSE:KB)",NYSE:KB,2015-02-04 02:00:00
571,Moody's Corporation (NYSE:MCO),NYSE:MCO,2016-02-05 11:30:00
572,Empire District Electric Co (NYSE:EDE),NYSE:EDE,2016-02-05 13:00:00
573,Apartment Investment and Management Company (NYSE:AIV),NYSE:AIV,2016-02-04 13:00:00
574,"Net 1 UEPS Technologies, Inc. (NASDAQ:UEPS)",NASDAQ:UEPS,2016-02-05 08:00:00
